Date, Open_FBMKLCI, High_FBMKLCI, Low_FBMKLCI, Close_FBMKLCI
2/5/2016,1662.46,1662.46,1662.46,1662.46
2/4/2016,1656.77,1656.77,1656.77,1656.77
2/3/2016,1633.3,1633.3,1633.3,1633.3
2/2/2016,1653.18,1653.18,1653.18,1653.18
2/1/2016,1667.8,1667.8,1667.8,1667.8
01/29/16,1667.8,1667.8,1667.8,1667.8
01/28/16,1634.53,1634.53,1634.53,1634.53
01/27/16,1631.54,1631.54,1631.54,1631.54
01/26/16,1626.66,1626.66,1626.66,1626.66
01/25/16,1625.21,1625.21,1625.21,1625.21
01/22/16,1625.21,1625.21,1625.21,1625.21
01/21/16,1600.92,1600.92,1600.92,1600.92
01/20/16,1618.83,1618.83,1618.83,1618.83
01/19/16,1629.22,1629.22,1629.22,1629.22
01/18/16,1622.64,1622.64,1622.64,1622.64
01/15/16,1628.55,1628.55,1628.55,1628.55
01/14/16,1633.44,1633.44,1633.44,1633.44
01/13/16,1642.54,1642.54,1642.54,1642.54
1/12/2016,1641.37,1641.37,1641.37,1641.37
1/11/2016,1637.59,1637.59,1637.59,1637.59
1/8/2016,1657.61,1657.61,1657.61,1657.61
1/7/2016,1655.13,1655.13,1655.13,1655.13
1/6/2016,1667.97,1667.97,1667.97,1667.97
1/5/2016,1665.7,1665.7,1665.7,1665.7
1/4/2016,1653.37,1653.37,1653.37,1653.37
12/31/15,1692.51,1692.51,1692.51,1692.51
12/30/15,1693.14,1693.14,1693.14,1693.14
12/29/15,1685.36,1685.36,1685.36,1685.36
12/28/15,1670.73,1670.73,1670.73,1670.73
12/24/15,1663.51,1663.51,1663.51,1663.51
12/23/15,1663.51,1663.51,1663.51,1663.51
12/22/15,1643.26,1643.26,1643.26,1643.26
12/21/15,1629.09,1629.09,1629.09,1629.09
12/18/15,1643.9,1643.9,1643.9,1643.9
12/17/15,1656.52,1656.52,1656.52,1656.52
12/16/15,1634.13,1634.13,1634.13,1634.13
12/15/15,1622.84,1622.84,1622.84,1622.84
12/14/15,1629.96,1629.96,1629.96,1629.96
12/11/2015,1640.14,1640.14,1640.14,1640.14
12/10/2015,1648.65,1648.65,1648.65,1648.65
12/9/2015,1659.36,1659.36,1659.36,1659.36
12/8/2015,1669.24,1669.24,1669.24,1669.24
12/7/2015,1672,1672,1672,1672
12/4/2015,1667.87,1667.87,1667.87,1667.87
12/3/2015,1673.92,1673.92,1673.92,1673.92
12/2/2015,1676.77,1676.77,1676.77,1676.77
12/1/2015,1682.37,1682.37,1682.37,1682.37
11/30/15,1672.16,1672.16,1672.16,1672.16
11/27/15,1682.59,1682.59,1682.59,1682.59
11/26/15,1683.09,1683.09,1683.09,1683.09
11/25/15,1684.42,1684.42,1684.42,1684.42
11/24/15,1677.03,1677.03,1677.03,1677.03
11/23/15,1670.9,1670.9,1670.9,1670.9
11/20/15,1661.89,1661.89,1661.89,1661.89
11/19/15,1660.06,1660.06,1660.06,1660.06
11/18/15,1656.5,1656.5,1656.5,1656.5
11/17/15,1661.53,1661.53,1661.53,1661.53
11/16/15,1656,1656,1656,1656
11/13/15,1658.91,1658.91,1658.91,1658.91
11/12/2015,1663.2,1663.2,1663.2,1663.2
11/11/2015,1665.32,1665.32,1665.32,1665.32
11/10/2015,1686.11,1686.11,1686.11,1686.11
11/9/2015,1686.11,1686.11,1686.11,1686.11
11/6/2015,1685.7,1685.7,1685.7,1685.7
11/5/2015,1688.54,1688.54,1688.54,1688.54
11/4/2015,1685.62,1685.62,1685.62,1685.62
11/3/2015,1677.56,1677.56,1677.56,1677.56
11/2/2015,1664.07,1664.07,1664.07,1664.07
10/30/15,1665.71,1665.71,1665.71,1665.71
10/29/15,1666.98,1666.98,1666.98,1666.98
10/28/15,1686.51,1686.51,1686.51,1686.51
10/27/15,1696.95,1696.95,1696.95,1696.95
10/26/15,1706.79,1706.79,1706.79,1706.79
10/23/15,1710.93,1710.93,1710.93,1710.93
10/22/15,1705.09,1705.09,1705.09,1705.09
10/21/15,1707.11,1707.11,1707.11,1707.11
10/20/15,1705.03,1705.03,1705.03,1705.03
10/19/15,1718.2,1718.2,1718.2,1718.2
10/16/15,1716.82,1716.82,1716.82,1716.82
10/15/15,1713.25,1713.25,1713.25,1713.25
10/14/15,1711.14,1711.14,1711.14,1711.14
10/13/15,1711.14,1711.14,1711.14,1711.14
10/12/2015,1709.86,1709.86,1709.86,1709.86
10/9/2015,1706.54,1706.54,1706.54,1706.54
10/8/2015,1692.2,1692.2,1692.2,1692.2
10/7/2015,1689.25,1689.25,1689.25,1689.25
10/6/2015,1662.51,1662.51,1662.51,1662.51
10/5/2015,1647.59,1647.59,1647.59,1647.59
10/2/2015,1628.8,1628.8,1628.8,1628.8
10/1/2015,1633.93,1633.93,1633.93,1633.93
09/30/15,1621.04,1621.04,1621.04,1621.04
09/29/15,1603.32,1603.32,1603.32,1603.32
09/28/15,1608.43,1608.43,1608.43,1608.43
09/25/15,1615.01,1615.01,1615.01,1615.01
09/24/15,1613.17,1613.17,1613.17,1613.17
09/23/15,1613.17,1613.17,1613.17,1613.17
09/22/15,1635.37,1635.37,1635.37,1635.37
09/21/15,1639.47,1639.47,1639.47,1639.47
09/18/15,1669.45,1669.45,1669.45,1669.45
09/17/15,1681.54,1681.54,1681.54,1681.54
09/16/15,1647.15,1647.15,1647.15,1647.15
09/15/15,1647.15,1647.15,1647.15,1647.15
09/14/15,1639.63,1639.63,1639.63,1639.63
9/11/2015,1603.6,1603.6,1603.6,1603.6
9/10/2015,1614.02,1614.02,1614.02,1614.02
9/9/2015,1603.36,1603.36,1603.36,1603.36
9/8/2015,1587.12,1587.12,1587.12,1587.12
9/7/2015,1582.85,1582.85,1582.85,1582.85
9/4/2015,1589.16,1589.16,1589.16,1589.16
9/3/2015,1602.75,1602.75,1602.75,1602.75
9/2/2015,1590.19,1590.19,1590.19,1590.19
9/1/2015,1609.21,1609.21,1609.21,1609.21
08/31/15,1612.74,1612.74,1612.74,1612.74
08/28/15,1612.74,1612.74,1612.74,1612.74
08/27/15,1601.7,1601.7,1601.7,1601.7
08/26/15,1580.37,1580.37,1580.37,1580.37
08/25/15,1563.94,1563.94,1563.94,1563.94
08/24/15,1532.14,1532.14,1532.14,1532.14
08/21/15,1574.67,1574.67,1574.67,1574.67
08/20/15,1577.41,1577.41,1577.41,1577.41
08/19/15,1582.44,1582.44,1582.44,1582.44
08/18/15,1579.6,1579.6,1579.6,1579.6
08/17/15,1572.54,1572.54,1572.54,1572.54
08/14/15,1596.82,1596.82,1596.82,1596.82
08/13/15,1621.62,1621.62,1621.62,1621.62
8/12/2015,1609.93,1609.93,1609.93,1609.93
8/11/2015,1636.71,1636.71,1636.71,1636.71
8/10/2015,1654.37,1654.37,1654.37,1654.37
8/7/2015,1682.65,1682.65,1682.65,1682.65
8/6/2015,1694.64,1694.64,1694.64,1694.64
8/5/2015,1725.56,1725.56,1725.56,1725.56
8/4/2015,1723.73,1723.73,1723.73,1723.73
8/3/2015,1744.19,1744.19,1744.19,1744.19
07/31/15,1723.14,1723.14,1723.14,1723.14
07/30/15,1699.92,1699.92,1699.92,1699.92
07/29/15,1698.99,1698.99,1698.99,1698.99
07/28/15,1699.7,1699.7,1699.7,1699.7
07/27/15,1709.76,1709.76,1709.76,1709.76
07/24/15,1720.76,1720.76,1720.76,1720.76
07/23/15,1722.44,1722.44,1722.44,1722.44
07/22/15,1729.53,1729.53,1729.53,1729.53
07/21/15,1736.19,1736.19,1736.19,1736.19
07/20/15,1724.13,1724.13,1724.13,1724.13
07/17/15,1726.73,1726.73,1726.73,1726.73
07/16/15,1726.73,1726.73,1726.73,1726.73
07/15/15,1727.26,1727.26,1727.26,1727.26
07/14/15,1721.1,1721.1,1721.1,1721.1
07/13/15,1716.11,1716.11,1716.11,1716.11
7/10/2015,1715.58,1715.58,1715.58,1715.58
7/9/2015,1701.54,1701.54,1701.54,1701.54
7/8/2015,1695.83,1695.83,1695.83,1695.83
7/7/2015,1712.3,1712.3,1712.3,1712.3
7/6/2015,1717.05,1717.05,1717.05,1717.05
7/3/2015,1734.24,1734.24,1734.24,1734.24
7/2/2015,1733.88,1733.88,1733.88,1733.88
7/1/2015,1727.96,1727.96,1727.96,1727.96
06/30/15,1706.64,1706.64,1706.64,1706.64
06/29/15,1691.92,1691.92,1691.92,1691.92
06/26/15,1710.47,1710.47,1710.47,1710.47
06/25/15,1716.81,1716.81,1716.81,1716.81
06/24/15,1731.68,1731.68,1731.68,1731.68
06/23/15,1726.86,1726.86,1726.86,1726.86
06/22/15,1732.76,1732.76,1732.76,1732.76
06/19/15,1721.77,1721.77,1721.77,1721.77
06/18/15,1718.12,1718.12,1718.12,1718.12
06/17/15,1726.86,1726.86,1726.86,1726.86
06/16/15,1722.24,1722.24,1722.24,1722.24
06/15/15,1722.16,1722.16,1722.16,1722.16
6/12/2015,1734.37,1734.37,1734.37,1734.37
6/11/2015,1734.76,1734.76,1734.76,1734.76
6/10/2015,1735.63,1735.63,1735.63,1735.63
6/9/2015,1729.05,1729.05,1729.05,1729.05
6/8/2015,1739.45,1739.45,1739.45,1739.45
6/5/2015,1745.33,1745.33,1745.33,1745.33
6/4/2015,1741.48,1741.48,1741.48,1741.48
6/3/2015,1749.17,1749.17,1749.17,1749.17
6/2/2015,1741.37,1741.37,1741.37,1741.37
6/1/2015,1743.41,1743.41,1743.41,1743.41
05/29/15,1747.52,1747.52,1747.52,1747.52
05/28/15,1755.56,1755.56,1755.56,1755.56
05/27/15,1755.05,1755.05,1755.05,1755.05
05/26/15,1764.07,1764.07,1764.07,1764.07
05/25/15,1767.38,1767.38,1767.38,1767.38
05/22/15,1787.5,1787.5,1787.5,1787.5
05/21/15,1795.04,1795.04,1795.04,1795.04
05/20/15,1810.11,1810.11,1810.11,1810.11
05/19/15,1809.72,1809.72,1809.72,1809.72
05/18/15,1823.5,1823.5,1823.5,1823.5
05/15/15,1811.92,1811.92,1811.92,1811.92
05/14/15,1807.55,1807.55,1807.55,1807.55
05/13/15,1803.02,1803.02,1803.02,1803.02
5/12/2015,1798.61,1798.61,1798.61,1798.61
5/11/2015,1805.49,1805.49,1805.49,1805.49
5/8/2015,1807.65,1807.65,1807.65,1807.65
5/7/2015,1805.1,1805.1,1805.1,1805.1
5/6/2015,1820.97,1820.97,1820.97,1820.97
5/5/2015,1827.42,1827.42,1827.42,1827.42
5/4/2015,1818.27,1818.27,1818.27,1818.27
5/1/2015,1818.27,1818.27,1818.27,1818.27
04/30/15,1818.27,1818.27,1818.27,1818.27
04/29/15,1842.93,1842.93,1842.93,1842.93
04/28/15,1855.06,1855.06,1855.06,1855.06
04/27/15,1859.58,1859.58,1859.58,1859.58
04/24/15,1862.58,1862.58,1862.58,1862.58
04/23/15,1846.08,1846.08,1846.08,1846.08
04/22/15,1854.77,1854.77,1854.77,1854.77
04/21/15,1862.8,1862.8,1862.8,1862.8
04/20/15,1848.66,1848.66,1848.66,1848.66
04/17/15,1845.86,1845.86,1845.86,1845.86
04/16/15,1847.94,1847.94,1847.94,1847.94
04/15/15,1840.13,1840.13,1840.13,1840.13
04/14/15,1839.61,1839.61,1839.61,1839.61
04/13/15,1842.08,1842.08,1842.08,1842.08
4/10/2015,1844.31,1844.31,1844.31,1844.31
4/9/2015,1849.39,1849.39,1849.39,1849.39
4/8/2015,1850.31,1850.31,1850.31,1850.31
4/7/2015,1856.51,1856.51,1856.51,1856.51
4/6/2015,1842.94,1842.94,1842.94,1842.94
4/3/2015,1834.52,1834.52,1834.52,1834.52
4/2/2015,1831.97,1831.97,1831.97,1831.97
4/1/2015,1826.31,1826.31,1826.31,1826.31
03/31/15,1830.78,1830.78,1830.78,1830.78
03/30/15,1821.83,1821.83,1821.83,1821.83
03/27/15,1813.37,1813.37,1813.37,1813.37
03/26/15,1818.42,1818.42,1818.42,1818.42
03/25/15,1819.1,1819.1,1819.1,1819.1
03/24/15,1814.04,1814.04,1814.04,1814.04
03/23/15,1795.85,1795.85,1795.85,1795.85
03/20/15,1803.65,1803.65,1803.65,1803.65
03/19/15,1809.13,1809.13,1809.13,1809.13
03/18/15,1797.57,1797.57,1797.57,1797.57
03/17/15,1787.87,1787.87,1787.87,1787.87
03/16/15,1780.54,1780.54,1780.54,1780.54
03/13/15,1781.75,1781.75,1781.75,1781.75
3/12/2015,1786.87,1786.87,1786.87,1786.87
3/11/2015,1778.16,1778.16,1778.16,1778.16
3/10/2015,1789.73,1789.73,1789.73,1789.73
3/9/2015,1791.74,1791.74,1791.74,1791.74
3/6/2015,1806.96,1806.96,1806.96,1806.96
3/5/2015,1806.09,1806.09,1806.09,1806.09
3/4/2015,1825.54,1825.54,1825.54,1825.54
3/3/2015,1821.25,1821.25,1821.25,1821.25
3/2/2015,1817.13,1817.13,1817.13,1817.13
02/27/15,1821.21,1821.21,1821.21,1821.21
02/26/15,1820.87,1820.87,1820.87,1820.87
02/25/15,1815.86,1815.86,1815.86,1815.86
02/24/15,1818.68,1818.68,1818.68,1818.68
02/23/15,1809.39,1809.39,1809.39,1809.39
02/20/15,1807.87,1807.87,1807.87,1807.87
02/19/15,1807.87,1807.87,1807.87,1807.87
02/18/15,1807.87,1807.87,1807.87,1807.87
02/17/15,1810.09,1810.09,1810.09,1810.09
02/16/15,1808.89,1808.89,1808.89,1808.89
02/13/15,1800.95,1800.95,1800.95,1800.95
2/12/2015,1789.07,1789.07,1789.07,1789.07
2/11/2015,1798.95,1798.95,1798.95,1798.95
2/10/2015,1811.12,1811.12,1811.12,1811.12
2/9/2015,1811.58,1811.58,1811.58,1811.58
2/6/2015,1813.25,1813.25,1813.25,1813.25
2/5/2015,1803.21,1803.21,1803.21,1803.21
2/4/2015,1803.02,1803.02,1803.02,1803.02
2/3/2015,1781.26,1781.26,1781.26,1781.26
2/2/2015,1781.26,1781.26,1781.26,1781.26
01/30/15,1781.26,1781.26,1781.26,1781.26
01/29/15,1782.18,1782.18,1782.18,1782.18
01/28/15,1795.88,1795.88,1795.88,1795.88
01/27/15,1803.17,1803.17,1803.17,1803.17
01/26/15,1796.44,1796.44,1796.44,1796.44
01/23/15,1803.08,1803.08,1803.08,1803.08
01/22/15,1781.75,1781.75,1781.75,1781.75
01/21/15,1770.09,1770.09,1770.09,1770.09
01/20/15,1750.11,1750.11,1750.11,1750.11
01/19/15,1753.31,1753.31,1753.31,1753.31
01/16/15,1743.57,1743.57,1743.57,1743.57
01/15/15,1745,1745,1745,1745
01/14/15,1742.01,1742.01,1742.01,1742.01
01/13/15,1748.9,1748.9,1748.9,1748.9
1/12/2015,1735.08,1735.08,1735.08,1735.08
1/9/2015,1732.44,1732.44,1732.44,1732.44
1/8/2015,1728.06,1728.06,1728.06,1728.06
1/7/2015,1709.18,1709.18,1709.18,1709.18
1/6/2015,1716.58,1716.58,1716.58,1716.58
1/5/2015,1736.62,1736.62,1736.62,1736.62
1/2/2015,1752.77,1752.77,1752.77,1752.77
12/31/14,1761.25,1761.25,1761.25,1761.25
12/30/14,1766.83,1766.83,1766.83,1766.83
12/29/14,1768.41,1768.41,1768.41,1768.41
12/26/14,1764.44,1764.44,1764.44,1764.44
12/24/14,1749.74,1749.74,1749.74,1749.74
12/23/14,1749.05,1749.05,1749.05,1749.05
12/22/14,1744.05,1744.05,1744.05,1744.05
12/19/14,1715.99,1715.99,1715.99,1715.99
12/18/14,1699.95,1699.95,1699.95,1699.95
12/17/14,1681.9,1681.9,1681.9,1681.9
12/16/14,1673.94,1673.94,1673.94,1673.94
12/15/14,1697.31,1697.31,1697.31,1697.31
12/12/2014,1732.99,1732.99,1732.99,1732.99
12/11/2014,1744.57,1744.57,1744.57,1744.57
12/10/2014,1765.52,1765.52,1765.52,1765.52
12/9/2014,1738.1,1738.1,1738.1,1738.1
12/8/2014,1740.84,1740.84,1740.84,1740.84
12/5/2014,1749.37,1749.37,1749.37,1749.37
12/4/2014,1745.69,1745.69,1745.69,1745.69
12/3/2014,1758.15,1758.15,1758.15,1758.15
12/2/2014,1785.97,1785.97,1785.97,1785.97
12/1/2014,1778.27,1778.27,1778.27,1778.27
11/28/14,1820.89,1820.89,1820.89,1820.89
11/27/14,1829.91,1829.91,1829.91,1829.91
11/26/14,1842.17,1842.17,1842.17,1842.17
11/25/14,1838.56,1838.56,1838.56,1838.56
11/24/14,1833.77,1833.77,1833.77,1833.77
11/21/14,1809.13,1809.13,1809.13,1809.13
11/20/14,1822.29,1822.29,1822.29,1822.29
11/19/14,1824.39,1824.39,1824.39,1824.39
11/18/14,1818.38,1818.38,1818.38,1818.38
11/17/14,1806.48,1806.48,1806.48,1806.48
11/14/14,1813.79,1813.79,1813.79,1813.79
11/13/14,1815.81,1815.81,1815.81,1815.81
11/12/2014,1816.24,1816.24,1816.24,1816.24
11/11/2014,1825.11,1825.11,1825.11,1825.11
11/10/2014,1827.93,1827.93,1827.93,1827.93
11/7/2014,1824.19,1824.19,1824.19,1824.19
11/6/2014,1831.98,1831.98,1831.98,1831.98
11/5/2014,1839.29,1839.29,1839.29,1839.29
11/4/2014,1847.36,1847.36,1847.36,1847.36
11/3/2014,1853.34,1853.34,1853.34,1853.34
10/31/14,1855.15,1855.15,1855.15,1855.15
10/30/14,1842.78,1842.78,1842.78,1842.78
10/29/14,1839.55,1839.55,1839.55,1839.55
10/28/14,1825.68,1825.68,1825.68,1825.68
10/27/14,1823.15,1823.15,1823.15,1823.15
10/24/14,1818.86,1818.86,1818.86,1818.86
10/23/14,1810.68,1810.68,1810.68,1810.68
10/22/14,1796.22,1796.22,1796.22,1796.22
10/21/14,1796.22,1796.22,1796.22,1796.22
10/20/14,1803.14,1803.14,1803.14,1803.14
10/17/14,1788.31,1788.31,1788.31,1788.31
10/16/14,1767.77,1767.77,1767.77,1767.77
10/15/14,1786.84,1786.84,1786.84,1786.84
10/14/14,1796.38,1796.38,1796.38,1796.38
10/13/14,1797.2,1797.2,1797.2,1797.2
10/10/2014,1808.88,1808.88,1808.88,1808.88
10/9/2014,1829.73,1829.73,1829.73,1829.73
10/8/2014,1824.32,1824.32,1824.32,1824.32
10/7/2014,1833.54,1833.54,1833.54,1833.54
10/6/2014,1840.82,1840.82,1840.82,1840.82
10/3/2014,1840.82,1840.82,1840.82,1840.82
10/2/2014,1837.68,1837.68,1837.68,1837.68
10/1/2014,1845.32,1845.32,1845.32,1845.32
09/30/14,1846.31,1846.31,1846.31,1846.31
09/29/14,1846.34,1846.34,1846.34,1846.34
09/26/14,1840.5,1840.5,1840.5,1840.5
09/25/14,1843.11,1843.11,1843.11,1843.11
09/24/14,1840.08,1840.08,1840.08,1840.08
09/23/14,1840.19,1840.19,1840.19,1840.19
09/22/14,1846.05,1846.05,1846.05,1846.05
09/19/14,1849.49,1849.49,1849.49,1849.49
09/18/14,1845.32,1845.32,1845.32,1845.32
09/17/14,1843.78,1843.78,1843.78,1843.78
09/16/14,1847.3,1847.3,1847.3,1847.3
09/15/14,1847.3,1847.3,1847.3,1847.3
9/12/2014,1855.64,1855.64,1855.64,1855.64
9/11/2014,1866.11,1866.11,1866.11,1866.11
9/10/2014,1870.85,1870.85,1870.85,1870.85
9/9/2014,1874.12,1874.12,1874.12,1874.12
9/8/2014,1871.09,1871.09,1871.09,1871.09
9/5/2014,1868.46,1868.46,1868.46,1868.46
9/4/2014,1869.21,1869.21,1869.21,1869.21
9/3/2014,1864.87,1864.87,1864.87,1864.87
9/2/2014,1867.69,1867.69,1867.69,1867.69
08/29/14,1866.11,1866.11,1866.11,1866.11
08/28/14,1875.68,1875.68,1875.68,1875.68
08/27/14,1872.38,1872.38,1872.38,1872.38
08/26/14,1861.82,1861.82,1861.82,1861.82
08/25/14,1862.31,1862.31,1862.31,1862.31
08/22/14,1870.99,1870.99,1870.99,1870.99
08/21/14,1874.81,1874.81,1874.81,1874.81
08/20/14,1878.89,1878.89,1878.89,1878.89
08/19/14,1872.16,1872.16,1872.16,1872.16
08/18/14,1861.75,1861.75,1861.75,1861.75
08/15/14,1864.31,1864.31,1864.31,1864.31
08/14/14,1861.58,1861.58,1861.58,1861.58
08/13/14,1858.04,1858.04,1858.04,1858.04
8/12/2014,1850.39,1850.39,1850.39,1850.39
8/11/2014,1849.32,1849.32,1849.32,1849.32
8/8/2014,1839.87,1839.87,1839.87,1839.87
8/7/2014,1867.32,1867.32,1867.32,1867.32
8/6/2014,1869.92,1869.92,1869.92,1869.92
8/5/2014,1876.69,1876.69,1876.69,1876.69
8/4/2014,1875.8,1875.8,1875.8,1875.8
8/1/2014,1863.34,1863.34,1863.34,1863.34
07/31/14,1871.36,1871.36,1871.36,1871.36
07/30/14,1878.34,1878.34,1878.34,1878.34
07/29/14,1877.34,1877.34,1877.34,1877.34
07/28/14,1877.34,1877.34,1877.34,1877.34
07/25/14,1877.34,1877.34,1877.34,1877.34
07/24/14,1877.05,1877.05,1877.05,1877.05
07/23/14,1871.83,1871.83,1871.83,1871.83
07/22/14,1871.36,1871.36,1871.36,1871.36
07/21/14,1868.64,1868.64,1868.64,1868.64
07/18/14,1872.97,1872.97,1872.97,1872.97
07/17/14,1883.14,1883.14,1883.14,1883.14
07/16/14,1886.71,1886.71,1886.71,1886.71
07/15/14,1884.87,1884.87,1884.87,1884.87
07/14/14,1884.87,1884.87,1884.87,1884.87
7/11/2014,1883.15,1883.15,1883.15,1883.15
7/10/2014,1892.62,1892.62,1892.62,1892.62
7/9/2014,1891.16,1891.16,1891.16,1891.16
7/8/2014,1892.65,1892.65,1892.65,1892.65
7/7/2014,1892.5,1892.5,1892.5,1892.5
7/4/2014,1884.91,1884.91,1884.91,1884.91
7/3/2014,1888.69,1888.69,1888.69,1888.69
7/2/2014,1886.84,1886.84,1886.84,1886.84
7/1/2014,1879.12,1879.12,1879.12,1879.12
06/30/14,1882.71,1882.71,1882.71,1882.71
06/27/14,1880.93,1880.93,1880.93,1880.93
06/26/14,1889.97,1889.97,1889.97,1889.97
06/25/14,1889.55,1889.55,1889.55,1889.55
06/24/14,1892.33,1892.33,1892.33,1892.33
06/23/14,1883.96,1883.96,1883.96,1883.96
06/20/14,1885.72,1885.72,1885.72,1885.72
06/19/14,1881.48,1881.48,1881.48,1881.48
06/18/14,1876.58,1876.58,1876.58,1876.58
06/17/14,1874.6,1874.6,1874.6,1874.6
06/16/14,1871.58,1871.58,1871.58,1871.58
06/13/14,1876.74,1876.74,1876.74,1876.74
6/12/2014,1873.87,1873.87,1873.87,1873.87
6/11/2014,1878.38,1878.38,1878.38,1878.38
6/10/2014,1876.61,1876.61,1876.61,1876.61
6/9/2014,1863.69,1863.69,1863.69,1863.69
6/6/2014,1862.7,1862.7,1862.7,1862.7
6/5/2014,1869,1869,1869,1869
6/4/2014,1865.2,1865.2,1865.2,1865.2
6/3/2014,1872.55,1872.55,1872.55,1872.55
6/2/2014,1864.25,1864.25,1864.25,1864.25
05/30/14,1873.38,1873.38,1873.38,1873.38
05/29/14,1876.62,1876.62,1876.62,1876.62
05/28/14,1871.66,1871.66,1871.66,1871.66
05/27/14,1867.57,1867.57,1867.57,1867.57
05/26/14,1862.8,1862.8,1862.8,1862.8
05/23/14,1869.22,1869.22,1869.22,1869.22
05/22/14,1875.12,1875.12,1875.12,1875.12
05/21/14,1877.03,1877.03,1877.03,1877.03
05/20/14,1881.16,1881.16,1881.16,1881.16
05/19/14,1887.07,1887.07,1887.07,1887.07
05/16/14,1883.34,1883.34,1883.34,1883.34
05/15/14,1879.83,1879.83,1879.83,1879.83
05/14/14,1879.2,1879.2,1879.2,1879.2
05/13/14,1866.08,1866.08,1866.08,1866.08
5/12/2014,1866.08,1866.08,1866.08,1866.08
5/9/2014,1866.72,1866.72,1866.72,1866.72
5/8/2014,1862.84,1862.84,1862.84,1862.84
5/7/2014,1860.43,1860.43,1860.43,1860.43
5/6/2014,1860.43,1860.43,1860.43,1860.43
5/5/2014,1860.54,1860.54,1860.54,1860.54
5/2/2014,1869.08,1869.08,1869.08,1869.08
5/1/2014,1871.52,1871.52,1871.52,1871.52
04/30/14,1871.52,1871.52,1871.52,1871.52
04/29/14,1859.34,1859.34,1859.34,1859.34
04/28/14,1855.74,1855.74,1855.74,1855.74
04/25/14,1860.98,1860.98,1860.98,1860.98
04/24/14,1865.28,1865.28,1865.28,1865.28
04/23/14,1867.35,1867.35,1867.35,1867.35
04/22/14,1866.42,1866.42,1866.42,1866.42
04/21/14,1862.93,1862.93,1862.93,1862.93
04/18/14,1852.69,1852.69,1852.69,1852.69
04/17/14,1850.54,1850.54,1850.54,1850.54
04/16/14,1845.37,1845.37,1845.37,1845.37
04/15/14,1853.88,1853.88,1853.88,1853.88
04/14/14,1851.53,1851.53,1851.53,1851.53
4/11/2014,1852.66,1852.66,1852.66,1852.66
4/10/2014,1859.52,1859.52,1859.52,1859.52
4/9/2014,1855.75,1855.75,1855.75,1855.75
4/8/2014,1852.31,1852.31,1852.31,1852.31
4/7/2014,1862.9,1862.9,1862.9,1862.9
4/4/2014,1856.61,1856.61,1856.61,1856.61
4/3/2014,1855.63,1855.63,1855.63,1855.63
4/2/2014,1852,1852,1852,1852
4/1/2014,1847.76,1847.76,1847.76,1847.76
03/31/14,1849.21,1849.21,1849.21,1849.21
03/28/14,1850.73,1850.73,1850.73,1850.73
03/27/14,1846.87,1846.87,1846.87,1846.87
03/26/14,1839.14,1839.14,1839.14,1839.14
03/25/14,1837.17,1837.17,1837.17,1837.17
03/24/14,1833.85,1833.85,1833.85,1833.85
03/21/14,1820.48,1820.48,1820.48,1820.48
03/20/14,1818.17,1818.17,1818.17,1818.17
03/19/14,1817.44,1817.44,1817.44,1817.44
03/18/14,1820.7,1820.7,1820.7,1820.7
03/17/14,1815.16,1815.16,1815.16,1815.16
03/14/14,1805.12,1805.12,1805.12,1805.12
03/13/14,1818.86,1818.86,1818.86,1818.86
3/12/2014,1818.6,1818.6,1818.6,1818.6
3/11/2014,1828.55,1828.55,1828.55,1828.55
3/10/2014,1822.06,1822.06,1822.06,1822.06
3/7/2014,1832.26,1832.26,1832.26,1832.26
3/6/2014,1838.69,1838.69,1838.69,1838.69
3/5/2014,1829.11,1829.11,1829.11,1829.11
3/4/2014,1826.46,1826.46,1826.46,1826.46
3/3/2014,1824.69,1824.69,1824.69,1824.69
02/28/14,1835.66,1835.66,1835.66,1835.66
02/27/14,1831.66,1831.66,1831.66,1831.66
02/26/14,1822.55,1822.55,1822.55,1822.55
02/25/14,1833.75,1833.75,1833.75,1833.75
02/24/14,1828.68,1828.68,1828.68,1828.68
02/21/14,1830.74,1830.74,1830.74,1830.74
02/20/14,1827.81,1827.81,1827.81,1827.81
02/19/14,1829.45,1829.45,1829.45,1829.45
02/18/14,1825.24,1825.24,1825.24,1825.24
02/17/14,1827.48,1827.48,1827.48,1827.48
02/14/14,1819.37,1819.37,1819.37,1819.37
02/13/14,1817.15,1817.15,1817.15,1817.15
2/12/2014,1825.64,1825.64,1825.64,1825.64
2/11/2014,1824.17,1824.17,1824.17,1824.17
2/10/2014,1816.14,1816.14,1816.14,1816.14
2/7/2014,1808.59,1808.59,1808.59,1808.59
2/6/2014,1797.9,1797.9,1797.9,1797.9
2/5/2014,1785.88,1785.88,1785.88,1785.88
2/4/2014,1778.83,1778.83,1778.83,1778.83
2/3/2014,1804.03,1804.03,1804.03,1804.03
01/31/14,1804.03,1804.03,1804.03,1804.03
01/30/14,1804.03,1804.03,1804.03,1804.03
01/29/14,1789.23,1789.23,1789.23,1789.23
01/28/14,1781.25,1781.25,1781.25,1781.25
01/27/14,1778.88,1778.88,1778.88,1778.88
01/24/14,1802.57,1802.57,1802.57,1802.57
01/23/14,1808.31,1808.31,1808.31,1808.31
01/22/14,1814.1,1814.1,1814.1,1814.1
01/21/14,1815.34,1815.34,1815.34,1815.34
01/20/14,1807.59,1807.59,1807.59,1807.59
